# phi_mrg_22 logL logPrior
3.619045219988263007e+00 -7.487098551123263314e+04 0.000000000000000000e+00
3.619139377593628470e+00 -7.487094790694909170e+04 0.000000000000000000e+00
3.619053343981768478e+00 -7.487023417505132966e+04 0.000000000000000000e+00
3.619131280095893910e+00 -7.487020525944580731e+04 0.000000000000000000e+00
3.619129725850101842e+00 -7.487007877076935256e+04 0.000000000000000000e+00
3.619129493913366691e+00 -7.487006033855389978e+04 0.000000000000000000e+00
3.619128845917677584e+00 -7.487000945206629694e+04 0.000000000000000000e+00
3.619126999587894744e+00 -7.486986939076820272e+04 0.000000000000000000e+00
3.619059973584636936e+00 -7.486972573484769964e+04 0.000000000000000000e+00
3.619124557163140743e+00 -7.486969532176946814e+04 0.000000000000000000e+00
3.619123091475027199e+00 -7.486959699466649909e+04 0.000000000000000000e+00
3.619122543933993796e+00 -7.486956144219686394e+04 0.000000000000000000e+00
3.619120608505006498e+00 -7.486944091615328216e+04 0.000000000000000000e+00
3.619064583995939444e+00 -7.486942761689364852e+04 0.000000000000000000e+00
3.619119992380102069e+00 -7.486940423050144454e+04 0.000000000000000000e+00
3.619119134759168688e+00 -7.486935451836416905e+04 0.000000000000000000e+00
3.619070103380089609e+00 -7.486913056534272619e+04 0.000000000000000000e+00
3.619113099504263076e+00 -7.486904920977706206e+04 0.000000000000000000e+00
3.619072850532058627e+00 -7.486900702102406649e+04 0.000000000000000000e+00
3.619111962268247051e+00 -7.486900041029744898e+04 0.000000000000000000e+00
3.619073485932855050e+00 -7.486898074634905788e+04 0.000000000000000000e+00
3.619074391776186062e+00 -7.486894478282798082e+04 0.000000000000000000e+00
3.619109256544138287e+00 -7.486889543531788513e+04 0.000000000000000000e+00
3.619108200710480006e+00 -7.486885872264168574e+04 0.000000000000000000e+00
3.619077156880648349e+00 -7.486884586790195317e+04 0.000000000000000000e+00
3.619077195689559545e+00 -7.486884459607566532e+04 0.000000000000000000e+00
3.619077720734410253e+00 -7.486882770645129494e+04 0.000000000000000000e+00
3.619107017463567999e+00 -7.486882041535932512e+04 0.000000000000000000e+00
3.619106968105324285e+00 -7.486881888251719647e+04 0.000000000000000000e+00
3.619106841639397221e+00 -7.486881497886386933e+04 0.000000000000000000e+00
3.619078777133127645e+00 -7.486879551238319254e+04 0.000000000000000000e+00
3.619105697946382705e+00 -7.486878123106012936e+04 0.000000000000000000e+00
3.619079367950621240e+00 -7.486877854869082512e+04 0.000000000000000000e+00
3.619104572401939279e+00 -7.486875075253519753e+04 0.000000000000000000e+00
3.619104062789825438e+00 -7.486873784469150996e+04 0.000000000000000000e+00
3.619080918630924959e+00 -7.486873757951142034e+04 0.000000000000000000e+00
3.619103755653485077e+00 -7.486873033380271227e+04 0.000000000000000000e+00
3.619081890259083778e+00 -7.486871453207054583e+04 0.000000000000000000e+00
3.619082026020385090e+00 -7.486871147266795742e+04 0.000000000000000000e+00
3.619082417194034562e+00 -7.486870287812533206e+04 0.000000000000000000e+00
3.619082507396356174e+00 -7.486870094275032170e+04 0.000000000000000000e+00
3.619102206089989782e+00 -7.486869551930340822e+04 0.000000000000000000e+00
3.619102153567722358e+00 -7.486869442933305982e+04 0.000000000000000000e+00
3.619083084347089141e+00 -7.486868897571404523e+04 0.000000000000000000e+00
3.619101812495526982e+00 -7.486868749490469054e+04 0.000000000000000000e+00
3.619101583023793811e+00 -7.486868296958663268e+04 0.000000000000000000e+00
3.619083777518470768e+00 -7.486867554037658556e+04 0.000000000000000000e+00
3.619101143966545031e+00 -7.486867462528284523e+04 0.000000000000000000e+00
3.619100587849185757e+00 -7.486866464860195993e+04 0.000000000000000000e+00
3.619099879185673885e+00 -7.486865289460252097e+04 0.000000000000000000e+00
3.619085290092931118e+00 -7.486864979402162135e+04 0.000000000000000000e+00
3.619085431847678169e+00 -7.486864763213839615e+04 0.000000000000000000e+00
3.619099355719264555e+00 -7.486864490264712367e+04 0.000000000000000000e+00
3.619099348014072071e+00 -7.486864478939110995e+04 0.000000000000000000e+00
3.619085640583493468e+00 -7.486864452704033465e+04 0.000000000000000000e+00
3.619085654048907585e+00 -7.486864432993531227e+04 0.000000000000000000e+00
3.619085706746516529e+00 -7.486864356228435645e+04 0.000000000000000000e+00
3.619086410691583655e+00 -7.486863387794994924e+04 0.000000000000000000e+00
3.619098156140899025e+00 -7.486862880053510889e+04 0.000000000000000000e+00
3.619086976541878276e+00 -7.486862686246476369e+04 0.000000000000000000e+00
3.619097981937800412e+00 -7.486862671832900378e+04 0.000000000000000000e+00
3.619087168113158892e+00 -7.486862464264337905e+04 0.000000000000000000e+00
3.619097603036747657e+00 -7.486862241373170400e+04 0.000000000000000000e+00
3.619097586440405578e+00 -7.486862223220997839e+04 0.000000000000000000e+00
3.619096974595880312e+00 -7.486861595175214461e+04 0.000000000000000000e+00
3.619088126359312430e+00 -7.486861471831827657e+04 0.000000000000000000e+00
3.619088154912453170e+00 -7.486861445275874576e+04 0.000000000000000000e+00
3.619088389495202396e+00 -7.486861233707654173e+04 0.000000000000000000e+00
3.619088522316701084e+00 -7.486861119140210212e+04 0.000000000000000000e+00
3.619096413440327620e+00 -7.486861089613623335e+04 0.000000000000000000e+00
3.619088584111118223e+00 -7.486861067125422414e+04 0.000000000000000000e+00
3.619088733523700530e+00 -7.486860944736904639e+04 0.000000000000000000e+00
3.619095978409352821e+00 -7.486860744066213374e+04 0.000000000000000000e+00
3.619095920149013157e+00 -7.486860700865817489e+04 0.000000000000000000e+00
3.619089101979829248e+00 -7.486860663346247748e+04 0.000000000000000000e+00
3.619089155254390455e+00 -7.486860625065189379e+04 0.000000000000000000e+00
3.619095626287593070e+00 -7.486860494040856429e+04 0.000000000000000000e+00
3.619089580957481012e+00 -7.486860340994852595e+04 0.000000000000000000e+00
3.619095241930036622e+00 -7.486860251424077433e+04 0.000000000000000000e+00
3.619095210487320635e+00 -7.486860232976070256e+04 0.000000000000000000e+00
3.619089763517701286e+00 -7.486860231058415957e+04 0.000000000000000000e+00
3.619089843809754292e+00 -7.486860184966129600e+04 0.000000000000000000e+00
3.619089870560597610e+00 -7.486860169916074665e+04 0.000000000000000000e+00
3.619089921039398750e+00 -7.486860141933857813e+04 0.000000000000000000e+00
3.619089953908526169e+00 -7.486860124006544356e+04 0.000000000000000000e+00
3.619094883204393653e+00 -7.486860053517980850e+04 0.000000000000000000e+00
3.619094823256702398e+00 -7.486860023131695925e+04 0.000000000000000000e+00
3.619094822253910770e+00 -7.486860022630050662e+04 0.000000000000000000e+00
3.619094821283626473e+00 -7.486860022144684626e+04 0.000000000000000000e+00
3.619090257051934767e+00 -7.486859969570040994e+04 0.000000000000000000e+00
3.619090258011637751e+00 -7.486859969112364342e+04 0.000000000000000000e+00
3.619090436786019271e+00 -7.486859887293852807e+04 0.000000000000000000e+00
3.619094398516471855e+00 -7.486859829873792478e+04 0.000000000000000000e+00
3.619090582130756406e+00 -7.486859825816954253e+04 0.000000000000000000e+00
3.619090586027294609e+00 -7.486859824231071980e+04 0.000000000000000000e+00
3.619094247258614061e+00 -7.486859770376203232e+04 0.000000000000000000e+00
3.619094211680013107e+00 -7.486859757092766813e+04 0.000000000000000000e+00
3.619094034010643224e+00 -7.486859694814395334e+04 0.000000000000000000e+00
3.619090961457168465e+00 -7.486859686674227123e+04 0.000000000000000000e+00
3.619093969579030290e+00 -7.486859673898636538e+04 0.000000000000000000e+00
3.619093683930501015e+00 -7.486859591875533806e+04 0.000000000000000000e+00
3.619091291205909666e+00 -7.486859590743492299e+04 0.000000000000000000e+00
3.619091325619705035e+00 -7.486859582073189085e+04 0.000000000000000000e+00
3.619093563027396154e+00 -7.486859562419643044e+04 0.000000000000000000e+00
3.619091487774023008e+00 -7.486859544630996243e+04 0.000000000000000000e+00
3.619091511245573045e+00 -7.486859539677650901e+04 0.000000000000000000e+00
3.619093446538507397e+00 -7.486859536998893600e+04 0.000000000000000000e+00
3.619093398615400137e+00 -7.486859527384367539e+04 0.000000000000000000e+00
3.619093309621671750e+00 -7.486859510833937384e+04 0.000000000000000000e+00
3.619091692837120622e+00 -7.486859505340864416e+04 0.000000000000000000e+00
3.619091787760015944e+00 -7.486859490201601875e+04 0.000000000000000000e+00
3.619093160595527880e+00 -7.486859486915954039e+04 0.000000000000000000e+00
3.619091813160945303e+00 -7.486859486477499013e+04 0.000000000000000000e+00
3.619091840445793018e+00 -7.486859482630953426e+04 0.000000000000000000e+00
3.619091947758320327e+00 -7.486859469048751635e+04 0.000000000000000000e+00
3.619092935937206601e+00 -7.486859459844819503e+04 0.000000000000000000e+00
3.619092911958754488e+00 -7.486859457593499974e+04 0.000000000000000000e+00
3.619092846629627491e+00 -7.486859452084290388e+04 0.000000000000000000e+00
3.619092825999786989e+00 -7.486859450534541975e+04 0.000000000000000000e+00
3.619092733726692046e+00 -7.486859444717215956e+04 0.000000000000000000e+00
3.619092685401472220e+00 -7.486859442398008832e+04 0.000000000000000000e+00
3.619092427318436833e+00 -7.486859438475265051e+04 0.000000000000000000e+00
3.619092498023086524e+00 -7.486859438131836941e+04 0.000000000000000000e+00
